activity,country,legal_status,notes,topic
carry pepper spray,Dominican Republic,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Egypt,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Estonia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Ethiopia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Finland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,France,restricted,Pepper spray is legal to possess within size limits but carrying it in public can be restricted,self-defence-weapons
carry pepper spray,Georgia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Germany,restricted,Pepper spray is legal in Germany as animal repellent but carrying it for self-defence against people can create legal risk,self-defence-weapons
carry pepper spray,Ghana,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Greece,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Guyana,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Hong Kong,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Hungary,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Iceland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,India,legal,Pepper spray is generally legal for personal self-defence in India,self-defence-weapons
carry pepper spray,Indonesia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Ireland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Japan,restricted,Pepper spray is not explicitly banned in Japan but carrying it for self-defence can create legal issues,self-defence-weapons
carry pepper spray,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
